Sample description: chromixs
Sample: chromixs  c= 0 mg/ml  Code: chromixs
 6.284230e+000  6.278894e+000  7.355190e+000
 6.286990e+000 -8.287746e-001  7.404771e+000
 6.289740e+000  1.821063e+000  7.379035e+000
 6.292500e+000  2.276736e+001  7.402634e+000
 6.295260e+000  2.533553e+001  7.391748e+000
 6.298010e+000  1.105776e+001  7.378631e+000
 6.300770e+000  1.461539e+001  7.410618e+000
 6.303530e+000  2.216640e+001  7.402060e+000
 6.306280e+000  1.503625e+001  7.374272e+000
 6.309040e+000  2.363261e-001  7.381786e+000
 6.311800e+000  1.832361e+001  7.394321e+000
 6.314550e+000  2.048347e+001  7.423093e+000
 6.317310e+000  9.208898e+000  7.363749e+000
 6.320060e+000 -1.383258e+000  7.343765e+000
 6.322820e+000  4.597211e+000  7.383978e+000
 6.325580e+000  1.369388e+001  7.370399e+000
 6.328330e+000  3.341295e+000  7.357247e+000
 6.331090e+000  5.409853e+000  7.298529e+000
 6.333850e+000  1.093130e+000  7.328141e+000
 6.336600e+000  6.564681e+000  7.356963e+000
 6.339360e+000  1.041098e+001  7.343345e+000
 6.342120e+000  8.752723e+000  7.318065e+000
 6.344870e+000  6.819999e+000  7.329404e+000
 6.347630e+000  1.292851e+001  7.324958e+000
 6.350390e+000 -5.387047e+000  7.327445e+000
 6.353140e+000  6.344872e+000  7.278065e+000
 6.355900e+000  2.069954e+001  7.311636e+000
 6.358650e+000  2.053620e+001  7.324032e+000
 6.361410e+000  8.885879e+000  7.318277e+000
 6.364170e+000  8.616541e+000  7.294244e+000
 6.366920e+000  1.236121e+001  7.254945e+000
 6.369680e+000  5.758883e+000  7.281687e+000
 6.372440e+000  1.859202e+001  7.307449e+000
 6.375190e+000  1.210050e+001  7.297237e+000
 6.377950e+000  2.090141e+001  7.295707e+000
 6.380710e+000  8.985310e+000  7.290777e+000
 6.383460e+000  1.036546e+001  7.311206e+000
 6.386220e+000  1.275275e+001  7.318784e+000
 6.388980e+000  3.635272e+000  7.275549e+000
 6.391730e+000  4.838876e+000  7.299792e+000
 6.394490e+000  1.846489e+001  7.305656e+000
 6.397240e+000  3.041629e+000  7.318018e+000
 6.400000e+000  1.384075e+001  7.290841e+000
 6.402760e+000  1.566079e+001  7.292150e+000
 6.405510e+000  5.677904e+000  7.315260e+000
 6.408270e+000  9.551177e+000  7.313919e+000
 6.411030e+000  4.325217e+000  7.300471e+000
 6.413780e+000 -9.815469e-001  7.275906e+000
 6.416540e+000  1.929968e+001  7.303725e+000
 6.419300e+000  1.376197e+001  7.320485e+000
 6.422050e+000  1.412185e+001  7.297627e+000
 6.424810e+000  1.930699e+001  7.277323e+000
 6.427570e+000  7.042827e+000  7.316145e+000
 6.430320e+000  2.116588e+001  7.312680e+000
 6.433080e+000  1.163419e+001  7.318866e+000
 6.435840e+000  1.608554e+001  7.292174e+000
 6.438590e+000  7.609974e+000  7.286448e+000
 6.441350e+000  1.886501e+001  7.314344e+000
 6.444100e+000  1.133488e+001  7.306853e+000
 6.446860e+000  2.658703e+001  7.301405e+000
 6.449620e+000  2.939257e+000  7.294584e+000
 6.452370e+000  1.353004e+001  7.305340e+000
 6.455130e+000  1.289447e+001  7.329120e+000
 6.457890e+000  1.066378e+001  7.296896e+000
 6.460640e+000  7.865420e+000  7.276546e+000
 6.463400e+000  3.296646e+000  7.293964e+000
 6.466160e+000  2.492363e+001  7.299675e+000
 6.468910e+000  4.871835e+000  7.279411e+000
 6.471670e+000  1.000816e+001  7.259126e+000
 6.474430e+000  1.052058e+001  7.288996e+000
 6.477180e+000  9.341249e+000  7.301013e+000
 6.479940e+000 -2.288276e+000  7.281391e+000
 6.482690e+000 -4.694347e+000  7.272082e+000
 6.485450e+000  2.463288e+000  7.275819e+000
 6.488210e+000  1.365867e+001  7.293294e+000
 6.490960e+000  1.965881e+001  7.306918e+000
 6.493720e+000  3.890193e+000  7.273585e+000
 6.496480e+000  3.621473e+000  7.299392e+000
 6.499230e+000  3.889967e+000  7.274044e+000
 6.501990e+000  8.031739e+000  7.300039e+000
 6.504750e+000 -8.232835e+000  7.262582e+000
 6.507500e+000  9.471685e+000  7.273053e+000
 6.510260e+000 -1.955253e+000  7.284579e+000
 6.513020e+000  2.324280e+001  7.311088e+000
 6.515770e+000  1.313864e+001  7.296696e+000
 6.518530e+000  1.301063e+001  7.285345e+000
 6.521280e+000 -6.923297e+000  7.287095e+000
 6.524040e+000  2.120131e+001  7.326998e+000
 6.526800e+000  7.169909e+000  7.297735e+000
 6.529550e+000  1.239087e+001  7.292978e+000
 6.532310e+000  9.086984e+000  7.322898e+000
 6.535070e+000  1.553085e+001  7.329229e+000
 6.537820e+000 -2.893993e+000  7.302696e+000
 6.540580e+000 -7.652751e+000  7.303759e+000
 6.543340e+000  2.418093e+000  7.310910e+000
 6.546090e+000  1.036007e+001  7.320640e+000
 6.548850e+000  1.322136e+001  7.338072e+000
 6.551610e+000  5.067238e+000  7.288315e+000
 6.554360e+000  1.159580e+001  7.291321e+000
 6.557120e+000  1.617566e+001  7.319250e+000
 6.559870e+000  1.722663e+001  7.321230e+000
 6.562630e+000  1.031496e+001  7.317760e+000
 6.565390e+000  9.203969e+000  7.295377e+000
 6.568140e+000  8.179769e+000  7.306699e+000
 6.570900e+000 -1.025314e+000  7.297551e+000
 6.573660e+000  1.534757e+001  7.296488e+000
 6.576410e+000  3.541814e+000  7.271977e+000
 6.579170e+000  8.473879e-001  7.284736e+000
 6.581930e+000 -2.116814e+000  7.295061e+000
 6.584680e+000  1.093619e+001  7.280864e+000
 6.587440e+000  1.568789e+000  7.247599e+000
 6.590200e+000  7.444978e+000  7.273452e+000
 6.592950e+000  1.523339e+001  7.276363e+000
 6.595710e+000  1.478063e+001  7.285919e+000
 6.598460e+000  4.875515e+000  7.243765e+000
 6.601220e+000  1.153189e+001  7.264429e+000
 6.603980e+000  1.042080e+000  7.245606e+000
 6.606730e+000  1.661849e+001  7.262468e+000
 6.609490e+000  7.033129e+000  7.247617e+000
 6.612250e+000 -9.688916e-001  7.243524e+000
 6.615000e+000  1.665514e+001  7.267749e+000
 6.617760e+000  1.458706e+001  7.267076e+000
 6.620520e+000  8.354066e+000  7.257904e+000
 6.623270e+000  8.300848e+000  7.227611e+000
 6.626030e+000  1.048139e+001  7.277232e+000
 6.628790e+000  5.701590e+000  7.270931e+000
 6.631540e+000  6.737536e+000  7.271083e+000
 6.634300e+000  1.674627e+000  7.250094e+000
 6.637060e+000  1.966589e+001  7.263440e+000
 6.639810e+000  1.480782e+000  7.254432e+000
 6.642570e+000  4.283503e+000  7.319015e+000
 6.645320e+000  1.113503e+001  7.488137e+000
 6.648080e+000  1.023304e+001  7.577216e+000
 6.650840e+000  5.127738e+000  7.681371e+000
 6.653590e+000  4.310240e+000  7.730567e+000
 6.656350e+000  2.550928e+001  7.781168e+000
 6.659110e+000  1.301299e+001  7.803345e+000
 6.661860e+000  1.394172e+001  7.888183e+000
 6.664620e+000  1.854621e+001  7.940586e+000
 6.667380e+000  1.551621e+000  7.971176e+000
 6.670130e+000  4.681488e+000  7.978600e+000
 6.672890e+000 -2.787886e+000  8.066478e+000
 6.675650e+000  2.434413e+000  8.122445e+000
 6.678400e+000  1.761927e+001  8.157627e+000
 6.681160e+000  9.715961e+000  8.214068e+000
 6.683910e+000 -8.475094e-001  8.251475e+000
 6.686670e+000  1.608377e+001  8.290098e+000
 6.689430e+000  1.411525e+001  8.331196e+000
 6.692180e+000  1.409018e+001  8.348131e+000
 6.694940e+000  1.931920e+001  8.391568e+000
 6.697700e+000 -1.453884e+000  8.497471e+000
 6.700450e+000  1.060011e+001  8.523686e+000
 6.703210e+000  2.110149e+001  8.514802e+000
 6.705970e+000  2.698031e+001  8.524486e+000
 6.708720e+000  1.676941e+001  8.600630e+000
 6.711480e+000  6.968731e+000  8.640985e+000
 6.714240e+000  8.008212e+000  8.668497e+000
 6.716990e+000  1.300447e+001  8.685150e+000
 6.719750e+000  3.623408e+000  8.743774e+000
 6.722500e+000  7.173745e+000  8.818662e+000
 6.725260e+000  3.273384e+000  8.782892e+000
 6.728020e+000  1.224049e+001  8.856741e+000
 6.730770e+000 -2.607465e+000  8.875932e+000
 6.733530e+000  1.342275e+000  8.976636e+000
 6.736290e+000  6.288359e+000  8.972739e+000
 6.739040e+000  9.976883e+000  8.972689e+000
 6.741800e+000  4.789650e-001  9.009117e+000
 6.744560e+000 -3.058446e+000  9.103633e+000
 6.747310e+000  5.228449e+000  9.155500e+000
 6.750070e+000  2.829112e+000  9.114826e+000
 6.752830e+000  8.430476e-001  9.177473e+000
 6.755580e+000  1.870688e+001  9.235981e+000
 6.758340e+000  2.864291e+001  9.293641e+000
 6.761090e+000  5.282599e+000  9.321931e+000
 6.763850e+000 -5.626590e-001  9.380686e+000
 6.766610e+000 -3.929328e+000  9.425517e+000
 6.769360e+000 -8.117841e+000  9.453331e+000
 6.772120e+000  1.187549e+001  9.432076e+000
 6.774880e+000  1.800700e+000  9.441395e+000
 6.777630e+000 -3.410315e+000  9.489022e+000
 6.780390e+000  1.597064e+001  9.559050e+000
 6.783150e+000  1.083737e+001  9.585505e+000
 6.785900e+000  1.845566e+001  9.611114e+000
 6.788660e+000  6.006086e+000  9.595130e+000
 6.791420e+000  2.868876e+001  9.664234e+000
 6.794170e+000  1.214778e+001  9.633922e+000
 6.796930e+000  2.346098e+001  9.727117e+000
 6.799690e+000  2.749547e+000  9.694970e+000
 6.802440e+000  1.518473e+001  9.750813e+000
 6.805200e+000 -7.752435e+000  9.768621e+000
 6.807950e+000 -4.195589e+000  9.818902e+000
 6.810710e+000  1.795810e+001  9.861062e+000
 6.813470e+000  2.204740e+001  9.908313e+000
 6.816220e+000 -1.180259e-001  9.956676e+000
 6.818980e+000  1.919512e+001  1.000189e+001
 6.821740e+000  1.753256e+001  1.005613e+001
 6.824490e+000 -3.199973e+000  1.006661e+001
 6.827250e+000 -1.065281e+001  1.012966e+001
 6.830010e+000 -6.593484e-002  1.015142e+001
 6.832760e+000  1.344590e+001  1.021496e+001
 6.835520e+000  4.550171e+000  1.026968e+001
 6.838280e+000  1.925615e+001  1.033455e+001
 6.841030e+000  1.599475e+001  1.032450e+001
 6.843790e+000  1.583930e+001  1.031507e+001
 6.846540e+000  1.673072e+001  1.040799e+001
 6.849300e+000  2.146138e+001  1.050535e+001
 6.852060e+000  2.762761e+001  1.054661e+001
 6.854810e+000 -2.459214e+000  1.052995e+001
 6.857570e+000  9.887367e+000  1.060313e+001
 6.860330e+000  3.618374e-001  1.062803e+001
 6.863080e+000  1.397709e+001  1.071166e+001
 6.865840e+000  4.261855e+000  1.069986e+001
 6.868600e+000 -9.489030e-001  1.080109e+001
 6.871350e+000  1.710203e+001  1.086774e+001
 6.874110e+000  1.552301e+001  1.090358e+001
 6.876870e+000  3.731651e+000  1.085491e+001
 6.879620e+000  6.763189e+000  1.094836e+001
 6.882380e+000  1.407713e+001  1.101367e+001
 6.885130e+000 -1.919954e+000  1.110773e+001
 6.887890e+000  7.726911e+000  1.113664e+001
 6.890650e+000  2.829171e+001  1.109231e+001
 6.893400e+000 -5.756058e+000  1.114929e+001
 6.896160e+000  1.872840e+000  1.123388e+001
 6.898920e+000  1.778518e+001  1.130916e+001
 6.901670e+000  1.100817e+001  1.129458e+001
 6.904430e+000  1.736386e+001  1.138807e+001
 6.907190e+000 -1.960963e+000  1.144342e+001
 6.909940e+000  8.542402e-001  1.150817e+001
 6.912700e+000  4.869311e+000  1.144275e+001
 6.915460e+000  5.139230e+000  1.159417e+001
 6.918210e+000 -2.148020e+001  1.165577e+001
 6.920970e+000 -5.523055e+000  1.174413e+001
range-from: 44
range-to: 2500
data-frames-directory: C:/Users/jeffries/Desktop/Mads_SASBDB/CytochromeC/frames
parent-buffer-frames: sec_0004_00596.dat sec_0004_00597.dat sec_0004_00598.dat sec_0004_00599.dat sec_0004_00600.dat sec_0004_00601.dat sec_0004_00602.dat sec_0004_00603.dat sec_0004_00604.dat sec_0004_00605.dat sec_0004_00606.dat sec_0004_00607.dat sec_0004_00608.dat sec_0004_00609.dat sec_0004_00610.dat sec_0004_00611.dat sec_0004_00612.dat sec_0004_00613.dat sec_0004_00614.dat sec_0004_00615.dat sec_0004_00616.dat sec_0004_00617.dat sec_0004_00618.dat sec_0004_00619.dat sec_0004_00620.dat sec_0004_00621.dat sec_0004_00622.dat sec_0004_00623.dat sec_0004_00624.dat sec_0004_00625.dat sec_0004_00626.dat sec_0004_00627.dat sec_0004_00628.dat sec_0004_00629.dat sec_0004_00630.dat sec_0004_00631.dat sec_0004_00632.dat sec_0004_00633.dat sec_0004_00634.dat sec_0004_00635.dat sec_0004_00636.dat sec_0004_00637.dat sec_0004_00638.dat sec_0004_00639.dat sec_0004_00640.dat sec_0004_00641.dat sec_0004_00642.dat sec_0004_00643.dat sec_0004_00644.dat sec_0004_00645.dat sec_0004_00646.dat sec_0004_00647.dat sec_0004_00648.dat sec_0004_00649.dat sec_0004_00650.dat sec_0004_00651.dat sec_0004_00652.dat sec_0004_00653.dat sec_0004_00654.dat sec_0004_00655.dat sec_0004_00656.dat sec_0004_00657.dat sec_0004_00658.dat sec_0004_00659.dat sec_0004_00660.dat sec_0004_00661.dat sec_0004_00662.dat sec_0004_00663.dat sec_0004_00664.dat sec_0004_00665.dat sec_0004_00666.dat sec_0004_00667.dat sec_0004_00668.dat sec_0004_00669.dat sec_0004_00670.dat sec_0004_00671.dat sec_0004_00672.dat sec_0004_00673.dat sec_0004_00674.dat sec_0004_00675.dat sec_0004_00676.dat sec_0004_00677.dat sec_0004_00678.dat sec_0004_00679.dat sec_0004_00680.dat sec_0004_00681.dat sec_0004_00682.dat sec_0004_00683.dat sec_0004_00684.dat sec_0004_00685.dat sec_0004_00686.dat sec_0004_00687.dat sec_0004_00688.dat sec_0004_00689.dat sec_0004_00690.dat sec_0004_00691.dat sec_0004_00692.dat sec_0004_00693.dat sec_0004_00694.dat sec_0004_00695.dat sec_0004_00696.dat sec_0004_00697.dat sec_0004_00698.dat sec_0004_00699.dat sec_0004_00700.dat sec_0004_00701.dat sec_0004_00702.dat sec_0004_00703.dat sec_0004_00704.dat sec_0004_00705.dat sec_0004_00706.dat sec_0004_00707.dat sec_0004_00708.dat sec_0004_00709.dat sec_0004_00710.dat sec_0004_00711.dat sec_0004_00712.dat sec_0004_00713.dat sec_0004_00714.dat sec_0004_00715.dat sec_0004_00716.dat sec_0004_00717.dat sec_0004_00718.dat sec_0004_00719.dat sec_0004_00720.dat sec_0004_00721.dat sec_0004_00722.dat sec_0004_01295.dat sec_0004_01296.dat sec_0004_01297.dat sec_0004_01298.dat sec_0004_01299.dat sec_0004_01300.dat sec_0004_01301.dat sec_0004_01302.dat sec_0004_01303.dat sec_0004_01304.dat sec_0004_01305.dat sec_0004_01306.dat sec_0004_01307.dat sec_0004_01308.dat sec_0004_01309.dat sec_0004_01310.dat sec_0004_01311.dat sec_0004_01312.dat sec_0004_01313.dat sec_0004_01314.dat sec_0004_01315.dat sec_0004_01316.dat sec_0004_01317.dat sec_0004_01318.dat sec_0004_01319.dat sec_0004_01320.dat sec_0004_01321.dat sec_0004_01322.dat sec_0004_01323.dat sec_0004_01324.dat sec_0004_01325.dat sec_0004_01326.dat sec_0004_01327.dat sec_0004_01328.dat sec_0004_01329.dat sec_0004_01330.dat sec_0004_01331.dat sec_0004_01332.dat sec_0004_01333.dat sec_0004_01334.dat sec_0004_01335.dat sec_0004_01336.dat sec_0004_01337.dat sec_0004_01338.dat sec_0004_01339.dat sec_0004_01340.dat sec_0004_01341.dat sec_0004_01342.dat sec_0004_01343.dat sec_0004_01344.dat sec_0004_01345.dat sec_0004_01346.dat sec_0004_01348.dat sec_0004_01349.dat sec_0004_01350.dat sec_0004_01351.dat sec_0004_01352.dat sec_0004_01353.dat sec_0004_01354.dat sec_0004_01355.dat sec_0004_01356.dat sec_0004_01357.dat sec_0004_01358.dat sec_0004_01359.dat sec_0004_01360.dat sec_0004_01361.dat sec_0004_01362.dat sec_0004_01363.dat sec_0004_01364.dat sec_0004_01365.dat sec_0004_01366.dat sec_0004_01367.dat sec_0004_01368.dat sec_0004_01369.dat sec_0004_01370.dat sec_0004_01371.dat sec_0004_01372.dat sec_0004_01373.dat sec_0004_01374.dat sec_0004_01375.dat sec_0004_01376.dat sec_0004_01377.dat sec_0004_01378.dat sec_0004_01379.dat sec_0004_01380.dat sec_0004_01381.dat sec_0004_01382.dat sec_0004_01383.dat sec_0004_01384.dat sec_0004_01385.dat sec_0004_01386.dat sec_0004_01387.dat sec_0004_01388.dat sec_0004_01389.dat sec_0004_01390.dat sec_0004_01391.dat sec_0004_01392.dat sec_0004_01393.dat sec_0004_01394.dat sec_0004_01395.dat sec_0004_01396.dat sec_0004_01397.dat sec_0004_01398.dat sec_0004_01399.dat sec_0004_01400.dat sec_0004_01401.dat sec_0004_01402.dat sec_0004_01403.dat sec_0004_01404.dat sec_0004_01405.dat sec_0004_01406.dat sec_0004_01407.dat sec_0004_01408.dat sec_0004_01409.dat sec_0004_01410.dat sec_0004_01411.dat sec_0004_01412.dat sec_0004_01413.dat sec_0004_01414.dat sec_0004_01415.dat sec_0004_01416.dat sec_0004_01417.dat sec_0004_01418.dat sec_0004_01419.dat sec_0004_01420.dat sec_0004_01421.dat sec_0004_01422.dat sec_0004_01423.dat sec_0004_01424.dat sec_0004_01425.dat sec_0004_01426.dat sec_0004_01427.dat sec_0004_01428.dat sec_0004_01429.dat sec_0004_01430.dat sec_0004_01431.dat sec_0004_01432.dat sec_0004_01433.dat sec_0004_01434.dat sec_0004_01435.dat sec_0004_01436.dat sec_0004_01437.dat sec_0004_01438.dat sec_0004_01439.dat sec_0004_01440.dat sec_0004_01441.dat sec_0004_01442.dat sec_0004_01443.dat sec_0004_01444.dat sec_0004_01445.dat sec_0004_01446.dat sec_0004_01447.dat sec_0004_01448.dat sec_0004_01449.dat sec_0004_01450.dat sec_0004_01451.dat sec_0004_01452.dat sec_0004_01453.dat sec_0004_01454.dat sec_0004_01455.dat sec_0004_01457.dat sec_0004_01458.dat sec_0004_01460.dat sec_0004_01461.dat sec_0004_01462.dat sec_0004_01463.dat sec_0004_01576.dat sec_0004_01577.dat sec_0004_01578.dat sec_0004_01579.dat sec_0004_01580.dat sec_0004_01581.dat sec_0004_01582.dat sec_0004_01583.dat sec_0004_01584.dat sec_0004_01585.dat sec_0004_01586.dat sec_0004_01587.dat sec_0004_01589.dat sec_0004_01590.dat sec_0004_01591.dat sec_0004_01592.dat sec_0004_01593.dat sec_0004_01594.dat sec_0004_01595.dat sec_0004_01596.dat sec_0004_01597.dat sec_0004_01598.dat sec_0004_01599.dat sec_0004_01600.dat sec_0004_01601.dat sec_0004_01602.dat sec_0004_01603.dat sec_0004_01604.dat sec_0004_01605.dat sec_0004_01606.dat sec_0004_01607.dat sec_0004_01608.dat sec_0004_01609.dat sec_0004_01610.dat sec_0004_01611.dat sec_0004_01612.dat sec_0004_01613.dat sec_0004_01614.dat sec_0004_01615.dat sec_0004_01616.dat sec_0004_01617.dat sec_0004_01618.dat sec_0004_01619.dat sec_0004_01620.dat sec_0004_01621.dat sec_0004_01622.dat sec_0004_01623.dat sec_0004_01624.dat sec_0004_01625.dat sec_0004_01626.dat sec_0004_01627.dat sec_0004_01628.dat sec_0004_01629.dat sec_0004_01630.dat sec_0004_01631.dat sec_0004_01632.dat sec_0004_01633.dat sec_0004_01634.dat sec_0004_01635.dat sec_0004_01636.dat sec_0004_01637.dat sec_0004_01638.dat sec_0004_01639.dat sec_0004_01640.dat sec_0004_01641.dat sec_0004_01642.dat sec_0004_01643.dat sec_0004_01644.dat sec_0004_01645.dat sec_0004_01646.dat sec_0004_01648.dat sec_0004_01649.dat sec_0004_01650.dat sec_0004_01651.dat sec_0004_01652.dat sec_0004_01653.dat sec_0004_01654.dat sec_0004_01655.dat sec_0004_01656.dat sec_0004_01657.dat sec_0004_01658.dat sec_0004_01659.dat sec_0004_01660.dat sec_0004_01661.dat sec_0004_01662.dat sec_0004_01663.dat sec_0004_01664.dat sec_0004_01665.dat sec_0004_01666.dat sec_0004_01667.dat sec_0004_01668.dat sec_0004_01669.dat sec_0004_01670.dat sec_0004_01671.dat sec_0004_01672.dat sec_0004_01673.dat sec_0004_01674.dat sec_0004_01675.dat sec_0004_01676.dat sec_0004_01677.dat sec_0004_01678.dat sec_0004_01679.dat sec_0004_01680.dat sec_0004_01681.dat sec_0004_01682.dat sec_0004_01683.dat sec_0004_01684.dat sec_0004_01685.dat sec_0004_01687.dat sec_0004_01688.dat sec_0004_01689.dat sec_0004_01690.dat sec_0004_01691.dat sec_0004_01692.dat sec_0004_01693.dat sec_0004_01694.dat sec_0004_01695.dat sec_0004_01696.dat sec_0004_01697.dat sec_0004_01699.dat sec_0004_01700.dat sec_0004_01701.dat sec_0004_01702.dat sec_0004_01703.dat sec_0004_01704.dat sec_0004_01705.dat sec_0004_01706.dat sec_0004_01707.dat sec_0004_01708.dat sec_0004_01709.dat sec_0004_01710.dat sec_0004_01711.dat sec_0004_01712.dat sec_0004_01713.dat sec_0004_01714.dat sec_0004_01715.dat sec_0004_01718.dat sec_0004_01719.dat sec_0004_01720.dat sec_0004_01721.dat sec_0004_01722.dat sec_0004_01723.dat sec_0004_01724.dat sec_0004_01725.dat sec_0004_01726.dat sec_0004_01727.dat sec_0004_01728.dat sec_0004_01729.dat sec_0004_01730.dat sec_0004_01731.dat sec_0004_01732.dat sec_0004_01733.dat sec_0004_01734.dat sec_0004_01735.dat sec_0004_01736.dat sec_0004_01737.dat sec_0004_01738.dat sec_0004_01739.dat sec_0004_01740.dat sec_0004_01741.dat sec_0004_01742.dat sec_0004_01743.dat sec_0004_01744.dat sec_0004_01745.dat sec_0004_01746.dat sec_0004_01747.dat sec_0004_01748.dat sec_0004_01749.dat sec_0004_01750.dat sec_0004_01751.dat sec_0004_01752.dat sec_0004_01753.dat sec_0004_01754.dat sec_0004_01755.dat sec_0004_01756.dat sec_0004_01757.dat sec_0004_01758.dat sec_0004_01759.dat sec_0004_01760.dat sec_0004_01761.dat sec_0004_01762.dat sec_0004_01763.dat sec_0004_01764.dat sec_0004_01765.dat sec_0004_01766.dat sec_0004_01767.dat sec_0004_01768.dat sec_0004_01769.dat sec_0004_01770.dat sec_0004_01771.dat sec_0004_01772.dat sec_0004_01773.dat sec_0004_01774.dat sec_0004_01775.dat sec_0004_01776.dat sec_0004_01777.dat sec_0004_01778.dat sec_0004_01779.dat sec_0004_01780.dat sec_0004_01781.dat sec_0004_01782.dat sec_0004_01783.dat sec_0004_01784.dat sec_0004_01785.dat sec_0004_01786.dat sec_0004_01787.dat sec_0004_01788.dat sec_0004_01789.dat sec_0004_01790.dat sec_0004_01791.dat sec_0004_01792.dat sec_0004_01793.dat sec_0004_01794.dat sec_0004_01795.dat sec_0004_01796.dat sec_0004_01797.dat sec_0004_01798.dat sec_0004_01799.dat sec_0004_01800.dat
parent-sample-frames: sec_0004_00771.dat sec_0004_00772.dat sec_0004_00773.dat sec_0004_00774.dat sec_0004_00775.dat sec_0004_00776.dat sec_0004_00777.dat sec_0004_00778.dat sec_0004_00779.dat sec_0004_00780.dat sec_0004_00781.dat sec_0004_00782.dat sec_0004_00783.dat sec_0004_00784.dat sec_0004_00785.dat sec_0004_00786.dat sec_0004_00787.dat sec_0004_00788.dat sec_0004_00789.dat sec_0004_00790.dat sec_0004_00791.dat sec_0004_00792.dat sec_0004_00793.dat sec_0004_00794.dat sec_0004_00795.dat sec_0004_00796.dat sec_0004_00797.dat sec_0004_00798.dat sec_0004_00799.dat sec_0004_00800.dat sec_0004_00801.dat sec_0004_00802.dat sec_0004_00803.dat sec_0004_00804.dat sec_0004_00805.dat sec_0004_00806.dat sec_0004_00807.dat sec_0004_00808.dat sec_0004_00809.dat sec_0004_00810.dat sec_0004_00811.dat sec_0004_00812.dat sec_0004_00813.dat sec_0004_00814.dat sec_0004_00815.dat sec_0004_00816.dat sec_0004_00817.dat sec_0004_00818.dat sec_0004_00819.dat sec_0004_00820.dat sec_0004_00821.dat sec_0004_00822.dat sec_0004_00823.dat sec_0004_00824.dat sec_0004_00825.dat sec_0004_00826.dat sec_0004_00827.dat sec_0004_00828.dat sec_0004_00829.dat sec_0004_00830.dat
